date,open,high,low,close,volume,log_return,cumulative_log_return,decision
2024-04-12 18:10:00,7711.567921108593,7712.691208186123,7710.284711142927,7711.286970542307,722.7270934063446,0.0005843934486761483,0.01824899857070684,Hold
2024-04-12 18:20:00,7713.153785226219,7714.872305425505,7712.308370110969,7713.779693655591,458.9592231287438,0.0003232041960334955,0.018572202766740334,Hold
2024-04-12 18:30:00,7718.2849720976255,7718.723408715082,7717.882219576686,7718.038531621915,220.2481528821133,0.0005519554484475419,0.019124158215187877,Hold
2024-04-15 09:59:00,7720.237489819216,7722.546210583159,7719.243122009461,7720.347880532628,246.5916567624136,0.0002991697274941234,0.019423327942682,Hold
2024-04-15 10:09:00,7728.249021726986,7730.059668405447,7727.365950119018,7728.194759049336,208.9277553174532,0.0010158730664255034,0.020439201009107504,Hold
2024-04-15 10:19:00,7740.088938313087,7741.353722249546,7739.342253430033,7740.547831149714,377.3394923181023,0.001597165982217335,0.02203636699132484,Hold
2024-04-15 10:29:00,7744.488621650553,7745.516716582753,7743.854553923418,7744.733323622619,425.5274921330868,0.0005405768914360889,0.02257694388276093,Hold
2024-04-15 10:39:00,7750.09834445406,7751.033691726991,7749.206222872623,7750.007488866858,443.0742157097867,0.0006807684635394707,0.023257712346300398,Hold
2024-04-15 10:49:00,7745.982566316894,7746.333386140327,7745.320941713855,7745.8822858974,411.9204255248416,-0.0005324254530548145,0.022725286893245582,Hold
2024-04-15 10:59:00,7744.031568774888,7745.089247281205,7743.169829967626,7743.677183452928,394.76445385821296,-0.00028472113280323866,0.022440565760442344,Hold
2024-04-15 11:09:00,7740.979686025828,7741.608021783072,7740.735028681442,7741.008321765541,580.4792882254458,-0.0003447098377186431,0.0220958559227237,Hold
2024-04-15 11:19:00,7738.304394008965,7739.526464719502,7737.473028859313,7737.965084517238,313.13473426776875,-0.0003932091887021254,0.021702646734021575,Hold
2024-04-15 11:29:00,7735.343471241494,7737.475809704041,7733.983724221584,7735.026333732612,426.0760847950073,-0.0003798555483584265,0.02132279118566315,Hold
2024-04-15 11:39:00,7735.404565263768,7736.069845079303,7734.833000165085,7735.235918469798,316.2987157920674,2.7095175735404355e-05,0.021349886361398552,Hold
2024-04-15 11:49:00,7733.790910933766,7734.93716586512,7732.959976061643,7733.5848886255135,287.3793639751297,-0.0002134655086050939,0.021136420852793457,Hold
2024-04-15 11:59:00,7734.809147348989,7736.616946958721,7733.857142313003,7734.804475027173,482.0836736276509,0.00015768757502983204,0.02129410842782329,Hold
2024-04-15 12:09:00,7745.049781018078,7746.708847549538,7743.965227923492,7745.424417891273,555.6558183875061,0.0013720655687485457,0.022666173996571837,Hold
2024-04-15 12:19:00,7746.095914156429,7746.528873679103,7745.871257833138,7746.30261321546,890.7493014131194,0.00011337603914185124,0.022779550035713688,Hold
2024-04-15 12:29:00,7748.149172121001,7749.542176456557,7746.84337650642,7747.920363152564,494.4270256373464,0.0002088197575897185,0.022988369793303407,Hold
2024-04-15 12:39:00,7747.494041946084,7747.9478410629,7747.276544047008,7747.666980742421,683.7979747732364,-3.270381490452523e-05,0.022955665978398883,Hold
2024-04-15 12:49:00,7744.708376436451,7745.738652578117,7744.237006249622,7744.615644731039,484.1519048592215,-0.00039391691006490664,0.022561749068333976,Hold
2024-04-15 12:59:00,7741.373996277468,7743.038414771309,7740.781378821744,7741.127620876896,375.32224519824047,-0.00045048195017880686,0.02211126711815517,Hold
2024-04-15 13:09:00,7747.276059634685,7749.079246468183,7746.069289306086,7747.261468393279,441.2210289674216,0.0007920575602414489,0.02290332467839662,Hold
2024-04-15 13:19:00,7748.067563112476,7748.396323362261,7747.7719268181245,7748.138948843215,494.3531854642697,0.00011325689265799617,0.023016581571054615,Hold
2024-04-15 13:29:00,7739.884683706089,7741.142293678002,7738.477745405599,7739.362265647372,761.0061170819471,-0.0011333893071342565,0.021883192263920357,Hold
2024-04-15 13:39:00,7717.374838415955,7719.014538901804,7715.288656688979,7716.064980708727,612.9921201080047,-0.003014773026039501,0.018868419237880855,Hold
2024-04-15 13:49:00,7701.945249258711,7702.746243732708,7701.243367713187,7701.820281303723,477.43574274162046,-0.0018478154709346518,0.017020603766946203,Hold
2024-04-15 13:59:00,7708.948035107853,7710.579882847038,7708.240915038978,7709.397872534615,674.5612858226268,0.0009833864871561801,0.018003990254102382,Hold
2024-04-15 14:09:00,7719.576065374426,7721.880015419733,7718.678468057858,7720.252910733727,743.6623845238138,0.0014070363798173338,0.019411026633919717,Hold
2024-04-15 14:19:00,7723.262954107822,7726.111487327692,7720.713790634722,7722.387045215326,1750.2780872520148,0.00027639503365655804,0.019687421667576276,Hold
2024-04-15 14:29:00,7708.212373669652,7709.223192032032,7706.949965918468,7707.669161941498,615.1127718970081,-0.0019076907484688783,0.0177797309191074,Hold
2024-04-15 14:39:00,7701.276750270966,7702.078847728099,7700.514805915422,7701.133482672109,520.3368018938186,-0.0008483046751991331,0.016931426243908265,Hold
2024-04-15 14:49:00,7700.679842221024,7701.89156603917,7699.409711996484,7700.140437933139,432.4958957330663,-0.00012895618186717662,0.016802470062041087,Hold
2024-04-15 14:59:00,7700.52657222693,7701.895295005226,7699.567777332394,7700.537249094414,475.8759429155416,5.15316493764046e-05,0.01685400171141749,Hold
2024-04-15 15:09:00,7705.946073800801,7707.6762697274435,7704.868712383463,7706.016565970109,620.8089871519443,0.0007112969159081299,0.017565298627325622,Hold
2024-04-15 15:19:00,7712.38026832858,7713.457583939322,7711.813418287474,7712.680428424416,766.8079156215408,0.0008643872918245783,0.0184296859191502,Hold
2024-04-15 15:29:00,7713.029763162871,7713.563086755164,7712.505785825522,7713.025271428698,421.430900931377,4.4710175475816526e-05,0.01847439609462602,Hold
2024-04-15 15:39:00,7711.958772944083,7712.702472807274,7711.74258885724,7712.086067729772,469.5966144540953,-0.0001217759378763303,0.01835262015674969,Hold
2024-04-15 15:49:00,7709.359045679031,7710.716263485272,7708.34997369381,7708.917510704063,788.8471188915134,-0.000410940449392119,0.01794167970735757,Hold
2024-04-15 15:59:00,7683.964340554625,7685.37425166718,7681.994508467197,7682.825217507634,679.0080173143912,-0.0033904306551180738,0.014551249052239496,Hold
2024-04-15 16:09:00,7668.956626407805,7670.325993527088,7668.2693471662205,7668.951709579633,785.3644922877614,-0.0018074144472868929,0.012743834604952603,Hold
2024-04-15 16:19:00,7659.11565774189,7661.58874609006,7657.236797628808,7658.261077032534,812.3530140771011,-0.001394987390022014,0.01134884721493059,Hold
2024-04-15 16:29:00,7655.571649377252,7657.386940676586,7654.091232914689,7655.472267573647,618.1746321555195,-0.00036422333169320334,0.010984623883237387,Hold
2024-04-15 16:39:00,7661.60894306321,7662.627510018114,7661.00552482732,7662.026992892587,558.8155878080082,0.0008558480216096444,0.01184047190484703,Hold
2024-04-15 16:49:00,7674.335516298282,7676.113972696216,7673.245774521706,7674.757114709905,432.5609475707764,0.0016600774519008564,0.013500549356747887,Hold
2024-04-15 16:59:00,7681.879490840675,7683.215090282999,7681.510082350609,7682.542990997719,632.8211446815158,0.0010139642907663234,0.01451451364751421,Hold
2024-04-15 17:09:00,7692.003838239465,7692.666458708474,7691.1501776060995,7691.746126303496,486.702832177344,0.0011972113097143396,0.01571172495722855,Hold
2024-04-15 17:19:00,7690.902370052715,7691.700965950641,7690.587210523177,7690.955292626267,322.5265912148645,-0.00010282116988275161,0.015608903787345798,Hold
2024-04-15 17:29:00,7689.560434318645,7690.47944473296,7688.664578131839,7689.234683839185,274.2752460489136,-0.00022374350341477052,0.015385160283931028,Hold
2024-04-15 17:39:00,7686.213906362614,7686.845524248092,7685.984056478286,7686.332652426492,411.6248699150645,-0.00037748609643927953,0.015007674187491748,Hold
2024-04-15 17:49:00,7683.786544763391,7684.717427299613,7683.556531241542,7683.71080777765,312.81656048491027,-0.0003411629487008844,0.014666511238790864,Hold
2024-04-15 17:59:00,7683.1998066279075,7684.927986462366,7682.330681985937,7683.071130337696,363.1887384078208,-8.325457378135088e-05,0.014583256665009514,Hold
2024-04-15 18:09:00,7685.290476207789,7687.181971305891,7684.12130578161,7685.384023819182,608.3248423109841,0.0003009923217067733,0.014884248986716288,Hold
2024-04-15 18:19:00,7688.126271508877,7689.752380780967,7686.786892944307,7687.979647668923,647.5775217999983,0.0003376780683616456,0.015221927055077933,Hold
2024-04-15 18:29:00,7684.39741457598,7685.259209937796,7683.903192738141,7684.148387930707,171.3027060671047,-0.0004984683719355179,0.014723458683142416,Hold
2024-04-15 18:39:00,7679.507939681127,7681.334290557864,7679.000868745342,7679.634822507078,183.1071048747484,-0.0005875591306720662,0.01413589955247035,Hold
2024-04-16 10:08:00,7696.398708460869,7699.584674652578,7694.615072130376,7696.812744283996,949.4268517957884,0.002234316977125452,0.0163702165295958,Hold
2024-04-16 10:18:00,7692.7904985783025,7694.911519337696,7691.288257336213,7692.666887593837,639.3427477224899,-0.0005387910299273894,0.01583142549966841,Hold
2024-04-16 10:28:00,7696.625625855833,7698.181455555461,7695.565003456965,7697.011177711842,480.57421165890247,0.0005645719442554721,0.016395997443923883,Hold
2024-04-16 10:38:00,7703.923661847902,7705.194638091358,7702.737452685232,7704.108841784568,435.33610039579327,0.000921707585711043,0.017317705029634926,Hold
2024-04-16 10:48:00,7714.337360606603,7715.741592696913,7713.451359661109,7714.699451386614,499.2513411677285,0.0013737263044147105,0.018691431334049637,Hold
2024-04-16 10:58:00,7713.36340767279,7713.839650295059,7712.582161217711,7713.240715803238,567.0368091546529,-0.00018910309113399364,0.018502328242915644,Hold
2024-04-16 11:08:00,7713.571437702094,7714.876576917341,7712.341169800219,7713.265368784749,397.9666701801533,3.196184719444297e-06,0.01850552442763509,Hold
2024-04-16 11:18:00,7722.705384467338,7724.445558544954,7722.020125117345,7723.332552341101,597.560518892594,0.0013043269035108356,0.019809851331145927,Hold
2024-04-16 11:28:00,7728.713849344645,7729.592509560638,7727.395695285387,7728.618960757097,491.9216582532231,0.0006842383135572795,0.020494089644703208,Hold
2024-04-16 11:38:00,7734.348625146113,7736.358236080249,7733.3552474456255,7734.783682846141,626.1250576477177,0.0007973306467822878,0.021291420291485494,Hold
2024-04-16 11:48:00,7747.402454744511,7748.528347573793,7746.620485627371,7747.645217428746,605.2429508279929,0.001661436667850958,0.02295285695933645,Hold
2024-04-16 11:58:00,7754.210704692709,7755.916360055775,7753.133495254717,7754.924195671752,605.7586613949644,0.0009390674002423436,0.023891924359578796,Hold
2024-04-16 12:08:00,7776.957936611112,7780.1379330965665,7775.914384984852,7777.960745411154,1052.2831135319032,0.002966167162982424,0.02685809152256122,Hold
2024-04-16 12:18:00,7809.557616700118,7811.628739445329,7808.544098482302,7810.645478529163,1317.120441753599,0.004193419289007788,0.031051510811569007,Hold
2024-04-16 12:28:00,7830.515726486762,7832.803743910719,7829.185654604895,7831.343801566962,1388.8449683450222,0.002646509308771514,0.033698020120340524,Hold
2024-04-16 12:38:00,7832.886236497133,7833.820649597333,7831.391716213388,7832.557351454644,872.2602740511704,0.00015494861442947683,0.03385296873477,Hold
2024-04-16 12:48:00,7829.278426204078,7829.784979708781,7828.706621729849,7829.381282865979,511.5703005987396,-0.0004055779691591621,0.03344739076561084,Hold
2024-04-16 12:58:00,7835.08087377724,7836.782153589183,7834.242557129275,7835.526511307849,490.4314266135783,0.0007845853723304579,0.034231976137941295,Hold
2024-04-16 13:08:00,7843.270614074713,7844.646534043862,7842.498211858665,7843.345334457025,615.1123719140866,0.0009973707131784807,0.035229346851119774,Hold
2024-04-16 13:18:00,7845.4663944189615,7846.1798732672,7845.251444526994,7845.483825729874,607.5265652679494,0.0002726132414673323,0.035501960092587104,Hold
2024-04-16 13:28:00,7844.153346326371,7844.768350914885,7843.374242152839,7844.054597455912,546.5043543310042,-0.00018218869661633258,0.03531977139597077,Hold
2024-04-16 13:38:00,7841.698948014544,7842.847155611666,7840.912426139305,7841.649608818336,353.1541105957799,-0.0003066472024201163,0.035013124193550654,Hold
2024-04-16 13:48:00,7844.675155319384,7845.848260909648,7844.213465539474,7844.677316674014,517.5434369257839,0.00038603146646857975,0.035399155660019235,Hold
2024-04-16 13:58:00,7864.496898145515,7866.957810028916,7862.800685972087,7864.470691069042,835.1978680076712,0.002519981969712682,0.03791913762973192,Hold
2024-04-16 14:08:00,7852.565157676692,7854.285329602149,7851.429334930423,7852.4267315574525,667.0691306347578,-0.0015326131545222517,0.03638652447520967,Hold
2024-04-16 14:18:00,7850.859543776634,7851.999500186966,7849.813149697753,7850.590784449758,673.8126127746862,-0.00023383367103659518,0.03615269080417307,Hold
2024-04-16 14:28:00,7845.544973947259,7846.619747822265,7844.170033465924,7845.016589158326,473.9000300929573,-0.0007102873298369435,0.03544240347433612,Hold
2024-04-16 14:38:00,7843.796805135391,7844.887410084688,7842.984845841504,7843.682001884978,355.14590340492845,-0.00017013358613808833,0.03527226988819804,Hold
2024-04-16 14:48:00,7847.040155130026,7848.483881924098,7846.291586174537,7847.269339935236,527.4251746622151,0.0004572492813993973,0.035729519169597435,Hold
2024-04-16 14:58:00,7848.385477743779,7849.781317686594,7847.3597622996385,7848.247942264022,421.3158506076335,0.0001246983214965086,0.035854217491093944,Hold
2024-04-16 15:08:00,7851.431418544632,7852.774930868996,7850.397928009198,7851.60136832424,354.24789499082783,0.00042719213985772025,0.036281409630951666,Hold
2024-04-16 15:18:00,7858.888070211654,7859.988303126003,7858.066779636358,7858.92023475767,395.9173484280626,0.0009317153367396822,0.03721312496769135,Hold
2024-04-16 15:28:00,7868.048512056723,7868.764304689532,7867.64272834156,7868.414667511174,636.2791565885574,0.0012073798855166888,0.03842050485320804,Hold
2024-04-16 15:38:00,7866.589656656812,7867.498008480902,7865.893201925654,7866.700808268195,261.86163213989096,-0.0002178387889678861,0.03820266606424015,Hold
2024-04-16 15:48:00,7869.352420616039,7871.120622115894,7868.208909125555,7869.043814772452,505.3377438137685,0.0002977941721475855,0.038500460236387736,Hold
2024-04-16 15:58:00,7872.760434431548,7873.503394464899,7872.307722866584,7872.99220266158,501.3151041788966,0.0005016362518231384,0.039002096488210874,Hold
2024-04-16 16:08:00,7869.6207037169315,7870.39411495087,7868.44303519594,7868.868544236992,622.7260098532596,-0.0005239099221129274,0.038478186566097944,Hold
2024-04-16 16:18:00,7847.944144183023,7849.313256945078,7846.056776109997,7846.830292833566,531.3702706713273,-0.0028046179909349037,0.03567356857516304,Hold
2024-04-16 16:28:00,7831.86679296749,7832.355956524389,7831.189032179815,7831.521441444073,438.82066327924656,-0.0019528655198214927,0.03372070305534155,Hold
2024-04-16 16:38:00,7824.463279274934,7825.725110026283,7823.298889738537,7823.809525625977,314.9830776173934,-0.000985212827261449,0.0327354902280801,Hold
2024-04-16 16:48:00,7813.329626336965,7814.8652158718,7812.315991664397,7812.705217603087,624.2837006173752,-0.0014203049812483155,0.031315185246831787,Buy
2024-04-16 16:58:00,7795.359150442933,7798.645394822388,7793.275736770765,7795.518726733349,1036.3169191146812,-0.002202236189974341,0.029112949056857445,Buy
2024-04-16 17:08:00,7785.310548275894,7787.271702479843,7783.029061915346,7784.977201481709,1166.0598294305128,-0.0013531696178002467,0.0277597794390572,Sell
2024-04-16 17:18:00,7787.217788709822,7788.370381481365,7786.336027658703,7787.405848484044,793.6836663843308,0.00031191719523372143,0.02807169663429092,Buy
2024-04-16 17:28:00,7776.388288192192,7777.397260321906,7774.780184638434,7775.401903352368,547.413705777588,-0.0015426454793540246,0.026529051154936895,Sell
2024-04-16 17:38:00,7773.796733777053,7775.94833492641,7772.563849536961,7774.023419009395,514.8846034056535,-0.00017730357463463043,0.026351747580302263,Sell
2024-04-16 17:48:00,7776.847451173739,7777.800407830728,7775.761649915485,7776.712433032674,432.90916372607535,0.00034583753150525587,0.026697585111807517,Hold
2024-04-16 17:58:00,7779.844950739827,7780.577550731827,7779.382797180639,7780.063532290087,408.15123162687297,0.00043082182538526894,0.027128406937192786,Hold
2024-04-16 18:08:00,7780.28369614307,7781.764809716631,7779.468947029015,7780.122049725671,253.0915317927301,7.521431576232313e-06,0.02713592836876902,Hold
2024-04-16 18:18:00,7784.878080779796,7787.485852460762,7784.053474888116,7785.630563779485,503.53068168574447,0.0007077735873805383,0.027843701956149557,Hold
2024-04-16 18:28:00,7791.063275111432,7792.118583787579,7790.061463260519,7790.742457588814,337.57171882477587,0.0006563651224633572,0.028500067078612915,Hold
2024-04-16 18:38:00,7787.922215163833,7789.0678368207955,7787.151603075699,7787.787781412134,155.67627021808536,-0.0003793266972916406,0.028120740381321275,Hold
2024-04-17 10:07:00,7788.446490986402,7789.696201842124,7787.684930783112,7788.307942798051,244.09928458069444,6.678970074655128e-05,0.028187530082067827,Hold
2024-04-17 10:17:00,7788.800885598304,7790.026347624887,7787.901096081523,7788.610037799299,372.8726120889254,3.878751902802893e-05,0.028226317601095854,Hold
2024-04-17 10:27:00,7788.280218495414,7788.837545448606,7787.958031648252,7788.422091351444,464.77807307767625,-2.4131226835257243e-05,0.0282021863742606,Hold
2024-04-17 10:37:00,7779.310501274963,7780.545008634914,7777.733645637643,7778.422252855358,376.78300136434615,-0.0012847613363969215,0.026917425037863676,Hold
2024-04-17 10:47:00,7766.49450769013,7767.699276921994,7765.344100729274,7765.943670133735,345.5085784075493,-0.0016055444736728743,0.0253118805641908,Hold
2024-04-17 10:57:00,7765.895262825848,7766.927674252624,7765.371353000248,7765.995372201971,367.1851913566549,6.65751624369782e-06,0.025318538080434497,Hold
2024-04-17 11:07:00,7766.626728684333,7767.572589265949,7766.195098255604,7766.590196045459,328.75844290197114,7.659044801849654e-05,0.025395128528452993,Hold
2024-04-17 11:17:00,7770.562039364093,7772.565197630416,7769.64005715749,7770.809452320779,458.2163800417303,0.0005431097190675985,0.02593823824752059,Hold
2024-04-17 11:27:00,7773.629199456268,7775.3271646892,7772.900094565203,7773.85153643021,878.602792934822,0.0003913992271002117,0.0263296374746208,Hold
2024-04-17 11:37:00,7773.750035958075,7774.349744278779,7773.227793181946,7773.842225443635,650.588120340334,-1.1977321805125566e-06,0.02632843974244029,Hold
2024-04-17 11:47:00,7774.098164528979,7775.941588597687,7773.107925278072,7774.337173043999,719.3482284901631,6.366630945626082e-05,0.026392106051896548,Hold
2024-04-17 11:57:00,7776.210852663995,7776.888034351001,7775.314448312672,7775.844135395557,818.9140801114681,0.00019381926504704662,0.026585925316943596,Hold
2024-04-17 12:07:00,7776.639156858628,7777.736711771504,7775.516989265787,7776.717652403179,641.5659770019652,0.00011233094849052351,0.02669825626543412,Hold
2024-04-17 12:17:00,7779.089248723937,7779.854320500723,7778.5383971944275,7779.128708240511,519.8680458294997,0.00030998710076464,0.02700824336619876,Hold
2024-04-17 12:27:00,7788.01385741878,7789.9838450439,7786.860429989894,7788.251969112827,919.4276004435678,0.00117209980354166,0.02818034316974042,Hold
2024-04-17 12:37:00,7791.09029510091,7792.463881817355,7790.105479600466,7791.1330900557905,726.0292509523686,0.0003698632474728966,0.028550206417213318,Hold
2024-04-17 12:47:00,7786.559291287651,7787.205704650549,7785.716193190832,7786.204405496233,410.4999903126148,-0.0006328019439051963,0.02791740447330812,Hold
2024-04-17 12:57:00,7790.817154080093,7792.985995853009,7789.921548918317,7791.091928519915,494.5114141527824,0.000627518804196081,0.028544923277504203,Hold
2024-04-17 13:07:00,7796.53690134466,7798.520074109653,7795.927911771961,7797.380864040754,606.3799232461654,0.0008068700437460205,0.029351793321250225,Hold
2024-04-17 13:17:00,7814.867752725186,7816.20863682582,7813.822830616479,7814.971743723593,717.6288954025098,0.002253457575390418,0.031605250896640645,Hold
2024-04-17 13:27:00,7811.335736976903,7811.850610711268,7810.6916838814595,7811.21133898844,387.0412902782549,-0.0004812953730080704,0.031123955523632573,Hold
2024-04-17 13:37:00,7804.105427280972,7805.398828014043,7803.246770880532,7803.566453839359,260.685908671791,-0.0009791859815541167,0.030144769542078457,Hold
2024-04-17 13:47:00,7799.939397003531,7801.266717861467,7798.827764354838,7799.626961187649,306.7554746825115,-0.0005049598028601055,0.029639809739218353,Hold
2024-04-17 13:57:00,7798.948246135231,7799.713632813336,7798.574380957342,7798.786507301522,243.40090984981708,-0.00010776145774540897,0.029532048281472944,Hold
2024-04-17 14:07:00,7795.197038215163,7796.395962913625,7794.557806516352,7794.884467015654,215.1716599477568,-0.0005004646274424648,0.02903158365403048,Hold
2024-04-17 14:17:00,7792.588346495155,7794.480213963371,7792.220019350369,7792.894611703368,361.1876572241466,-0.0002553096644551812,0.028776273989575298,Hold
2024-04-17 14:27:00,7804.6492821098,7807.472926966991,7803.155457877476,7804.789665504446,952.43650878508,0.001525233604638637,0.030301507594213937,Hold
2024-04-17 14:37:00,7804.675363036488,7805.209523298212,7804.112656866602,7804.715612037833,848.6836049055152,-9.488252868619359e-06,0.030292019341345316,Hold
2024-04-17 14:47:00,7800.428720399665,7801.708806016543,7799.121308414193,7799.9880770474865,364.6286661035396,-0.0006059115545125857,0.02968610778683273,Hold
2024-04-17 14:57:00,7800.548770411924,7801.273591994932,7799.974648499754,7800.64915815303,513.01939022172,8.475052601673138e-05,0.029770858312849462,Hold
2024-04-17 15:07:00,7801.713545479861,7803.375578936601,7800.364854229158,7801.578544454636,502.2276537241146,0.00011913507742871093,0.029889993390278174,Hold
2024-04-17 15:17:00,7796.576809604159,7798.591142389533,7794.956583681873,7796.495728979501,866.9405448900956,-0.0006517234840585574,0.029238269906219617,Hold
2024-04-17 15:27:00,7798.187957308209,7800.402793348377,7796.489795917594,7798.065808060676,921.6819140824846,0.00020136238941391172,0.02943963229563353,Hold
2024-04-17 15:37:00,7798.092779011179,7799.049415519328,7797.358974892933,7798.215602548402,627.493646877715,1.9209000374722438e-05,0.029458841296008252,Hold
2024-04-17 15:47:00,7804.652673631659,7806.110056305692,7803.950455106751,7804.853839734237,463.2239822026605,0.0008508886807053902,0.03030972997671364,Hold
2024-04-17 15:57:00,7819.556034577343,7821.045721523908,7818.902606106337,7820.059888917478,560.6580665104009,0.0019463856566361065,0.03225611563334975,Hold
2024-04-17 16:07:00,7825.025784249597,7825.738212435514,7824.16070290996,7825.091913042265,486.0757664805803,0.0006432694756820098,0.03289938510903176,Hold
2024-04-17 16:17:00,7826.511356866031,7827.650285442517,7825.342595413598,7826.102233942363,362.1034012281135,0.00012910464109153059,0.03302848975012329,Hold
2024-04-17 16:27:00,7827.711664811608,7828.75608163138,7826.914044560083,7827.911948160212,356.1866002645681,0.00023121407772600902,0.0332597038278493,Hold
2024-04-17 16:37:00,7826.884531293862,7827.420632744381,7826.574692458287,7826.988411680964,462.3948620513962,-0.00011798688705658432,0.033141716940792716,Hold
2024-04-17 16:47:00,7837.587875666124,7839.379452269584,7836.804964530906,7837.947691422075,592.8464956327684,0.0013992117755194519,0.03454092871631217,Hold
2024-04-17 16:57:00,7838.413370234872,7840.409407628293,7837.542122083204,7838.621567141888,700.8241313638887,8.597234625927562e-05,0.03462690106257144,Hold
2024-04-17 17:07:00,7830.441220582601,7831.122913040943,7828.9690835534975,7829.655132964627,678.7542491262855,-0.0011445336749769056,0.03348236738759454,Hold
2024-04-17 17:17:00,7823.76257917459,7824.378096173496,7823.27723377927,7823.802392462171,496.7208199777336,-0.0007477888850666073,0.03273457850252793,Hold
2024-04-17 17:27:00,7822.553953943194,7823.470572676006,7821.971294453455,7822.34662638909,393.3714508768981,-0.00018608618331943956,0.03254849231920849,Hold
2024-04-17 17:37:00,7825.646202481332,7827.856142053631,7824.696470182556,7826.019895749686,556.1481447200554,0.0004694764048205261,0.03301796872402902,Hold
2024-04-17 17:47:00,7827.644503712761,7829.096417992665,7826.23861128062,7827.252240395808,577.3944128679088,0.00015745521293561592,0.03317542393696463,Hold
2024-04-17 17:57:00,7831.318795640026,7832.641446070433,7830.347826976131,7831.526815210367,567.326773167685,0.000545965289574565,0.0337213892265392,Hold
2024-04-17 18:07:00,7838.659620164641,7840.580776402783,7838.019775844818,7839.310744762821,521.1100377276255,0.0009934287382952062,0.03471481796483441,Hold
2024-04-17 18:17:00,7841.089252828659,7841.727028266493,7840.094112252606,7840.628351824492,457.8865413926016,0.00016806277838922134,0.03488288074322363,Hold
2024-04-17 18:27:00,7838.126561656529,7839.479170029127,7837.098517621683,7837.799742772031,285.8682581067604,-0.0003608281475775184,0.03452205259564611,Hold
2024-04-17 18:37:00,7838.664011301975,7839.736441543794,7838.106968137372,7838.885715107537,205.37739980158307,0.00013854616655566165,0.034660598762201775,Hold
2024-04-18 10:06:00,7838.728798150449,7839.367604321827,7837.908713799845,7838.503932470306,247.9460195354272,-4.870487318225825e-05,0.034611893889019515,Hold
2024-04-18 10:16:00,7837.651170185667,7838.6364261484605,7836.705360926993,7837.336676641807,297.9342567469626,-0.00014892417698831817,0.034462969712031194,Hold
2024-04-18 10:26:00,7839.314371062258,7840.806754300766,7838.212837345479,7839.122671114761,446.60396552156254,0.00022785687010861265,0.03469082658213981,Hold
2024-04-18 10:36:00,7843.317413271361,7843.86225684362,7842.896531601732,7843.424437057227,638.6770601141377,0.0005486055320842219,0.035239432114224034,Hold
2024-04-18 10:46:00,7842.185919889428,7843.123351293626,7841.371957733763,7841.95556326203,574.6647252138729,-0.00018729208976260724,0.03505214002446143,Hold
2024-04-18 10:56:00,7839.034428047115,7840.81730729932,7838.382110900226,7839.035855609138,565.5258358422959,-0.0003723881492747214,0.03467975187518671,Hold
2024-04-18 11:06:00,7837.798157325135,7838.595385492372,7836.692883746784,7837.296723729715,508.6040416757305,-0.0002218799426148284,0.03445787193257188,Hold
2024-04-18 11:16:00,7835.311871608212,7835.973443788032,7835.088840104077,7835.476802220993,531.430271563019,-0.00023223987941750808,0.034225632053154376,Hold
2024-04-18 11:26:00,7832.564457773335,7833.622584959153,7832.23817439518,7832.382364276591,242.31795954037253,-0.0003950045697696686,0.03383062748338471,Hold
2024-04-18 11:36:00,7826.8421012802355,7828.294991688151,7825.812070698063,7826.142531854796,248.8297339018096,-0.000796988578870145,0.033033638904514565,Hold
2024-04-18 11:46:00,7819.932150805995,7821.186576151344,7819.331571634424,7819.675057136017,249.5603236280133,-0.0008267353304313508,0.032206903574083214,Hold
2024-04-18 11:56:00,7817.421199652832,7818.404748163195,7817.06061567218,7817.476047060986,365.3802752258536,-0.0002812545680314779,0.031925649006051736,Hold
2024-04-18 12:06:00,7812.405411542792,7814.07551271586,7811.06236418901,7811.930989727994,452.3259689674704,-0.0007095672347127639,0.03121608177133897,Hold
2024-04-18 12:16:00,7809.640651375274,7810.389488721545,7809.15166707287,7809.529077276141,613.5795300896175,-0.0003075144654184919,0.03090856730592048,Hold
2024-04-18 12:26:00,7804.514018416376,7805.260046525987,7803.312319520982,7803.740887067317,546.4966595476515,-0.000741444999953215,0.030167122305967266,Hold
2024-04-18 12:36:00,7794.159006137127,7795.231193984333,7793.369379067788,7793.917043683609,440.3870030593063,-0.0012596563825554294,0.028907465923411837,Hold
2024-04-18 12:46:00,7789.177973781919,7789.749219136691,7788.599194616239,7789.017412269341,462.73959471980095,-0.0006288458171444359,0.028278620106267402,Hold
2024-04-18 12:56:00,7775.223333565935,7776.409557528884,7773.638862790253,7774.086680296745,621.3276344179935,-0.0019187350369784808,0.02635988506928892,Hold
2024-04-18 13:06:00,7771.729190188045,7773.409299068061,7771.001660158373,7771.814325291634,418.0529426000643,-0.00029234137287725874,0.026067543696411663,Hold
2024-04-18 13:16:00,7772.453403038186,7773.37280360528,7771.884372461061,7772.377062214483,469.2923195380264,7.240478569335053e-05,0.026139948482105012,Hold
2024-04-18 13:26:00,7770.116171737606,7771.302351376056,7769.270261570734,7769.719380657661,290.9757967441299,-0.000341997824102471,0.02579795065800254,Hold
2024-04-18 13:36:00,7767.702148723399,7768.600981339742,7767.251700889389,7767.5939965242815,266.68881045996403,-0.00027358451169010294,0.025524366146312438,Hold
